==23532== NVPROF is profiling process 23532, command: runnable.exe
==23532== Profiling application: runnable.exe
==23532== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Name","Correlation_ID"
ms,us,,,,,,,,B,KB,,,,,
403.761200,10.800000,,,,,,,,,,,,,"cudaLaunchKernel",76
403.771587,3.904000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",76
403.772500,11.300000,,,,,,,,,,,,,"cudaLaunchKernel",77
403.782947,3.840000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",77
403.784200,11.000000,,,,,,,,,,,,,"cudaLaunchKernel",78
403.794563,3.904000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",78
403.795600,11.000000,,,,,,,,,,,,,"cudaLaunchKernel",79
403.805859,3.872000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",79
403.807000,11.100000,,,,,,,,,,,,,"cudaLaunchKernel",80
403.817346,3.904000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",80
403.818600,10.800000,,,,,,,,,,,,,"cudaLaunchKernel",81
403.828610,3.840000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",81
403.829700,10.900000,,,,,,,,,,,,,"cudaLaunchKernel",82
403.840130,3.936000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",82
403.841100,11.100000,,,,,,,,,,,,,"cudaLaunchKernel",83
403.851362,3.840000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",83
403.852600,10.900000,,,,,,,,,,,,,"cudaLaunchKernel",84
403.863010,3.936000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",84
403.864000,11.000000,,,,,,,,,,,,,"cudaLaunchKernel",85
403.874370,3.840000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",85
403.875400,11.000000,,,,,,,,,,,,,"cudaLaunchKernel",86
403.885761,3.904000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",86
403.886800,10.900000,,,,,,,,,,,,,"cudaLaunchKernel",87
403.897025,3.840000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",87
403.898100,11.000000,,,,,,,,,,,,,"cudaLaunchKernel",88
403.908513,3.904000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",88
403.909500,10.800000,,,,,,,,,,,,,"cudaLaunchKernel",89
403.919649,3.840000,1,1,1,14,14,1,30,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_optimized(float*, float*, float*, int, int, int, int)",89
