==26844== NVPROF is profiling process 26844, command: runnable.exe
==26844== Profiling application: runnable.exe
==26844== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Name","Correlation_ID"
ms,us,,,,,,,,B,B,,,,,
535.288253,5.440000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",82
535.291400,17.000000,,,,,,,,,,,,,"cudaLaunchKernel",83
535.306429,5.439000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",83
535.309200,27.000000,,,,,,,,,,,,,"cudaLaunchKernel",84
535.333532,5.472000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",84
535.337000,18.400000,,,,,,,,,,,,,"cudaLaunchKernel",85
535.353084,5.440000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",85
535.356400,35.800000,,,,,,,,,,,,,"cudaLaunchKernel",86
535.388731,5.440000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",86
535.393400,24.100000,,,,,,,,,,,,,"cudaLaunchKernel",87
535.414970,5.472000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",87
535.418300,18.800000,,,,,,,,,,,,,"cudaLaunchKernel",88
535.434554,5.440000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",88
535.438000,18.500000,,,,,,,,,,,,,"cudaLaunchKernel",89
535.454266,5.440000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",89
535.457500,32.000000,,,,,,,,,,,,,"cudaLaunchKernel",90
535.485689,5.472000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",90
535.490500,20.100000,,,,,,,,,,,,,"cudaLaunchKernel",91
535.507225,5.440000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",91
535.511500,19.700000,,,,,,,,,,,,,"cudaLaunchKernel",92
535.528537,5.439000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",92
535.532200,31.700000,,,,,,,,,,,,,"cudaLaunchKernel",93
535.558840,5.440000,2,2,1,14,14,1,26,0,500,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",93
