==30360== NVPROF is profiling process 30360, command: runnable.exe
==30360== Profiling application: runnable.exe
==30360== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Name","Correlation_ID"
ms,us,,,,,,,,B,KB,,,,,
406.612200,13.900000,,,,,,,,,,,,,"cudaLaunchKernel",60
406.624558,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",60
406.626800,13.700000,,,,,,,,,,,,,"cudaLaunchKernel",61
406.639022,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",61
406.641100,13.900000,,,,,,,,,,,,,"cudaLaunchKernel",62
406.653486,5.120000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",62
406.655700,14.100000,,,,,,,,,,,,,"cudaLaunchKernel",63
406.668749,5.120000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",63
406.670500,14.100000,,,,,,,,,,,,,"cudaLaunchKernel",64
406.683725,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",64
406.685200,14.200000,,,,,,,,,,,,,"cudaLaunchKernel",65
406.698797,5.055000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",65
406.700000,13.900000,,,,,,,,,,,,,"cudaLaunchKernel",66
406.712364,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",66
406.714600,14.900000,,,,,,,,,,,,,"cudaLaunchKernel",67
406.727788,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",67
406.730200,14.100000,,,,,,,,,,,,,"cudaLaunchKernel",68
406.742604,5.088000,2,2,1,14,14,1,26,0,1.156250,"NVIDIA GeForce MX250 (0)","1","7","convolution_shared(float*, float*, float*, int, int, int, int)",68
