==2052== NVPROF is profiling process 2052, command: runnable.exe
==2052== Profiling application: runnable.exe
==2052== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Name","Correlation_ID"
ms,ms,,,,,,,,B,B,,,,,
742.115383,0.009152,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",86
742.124400,0.048400,,,,,,,,,,,,,"cudaLaunchKernel",87
742.166966,0.009184,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",87
742.174600,0.027200,,,,,,,,,,,,,"cudaLaunchKernel",88
742.197462,0.009280,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",88
742.203600,0.022800,,,,,,,,,,,,,"cudaLaunchKernel",89
742.223221,0.009280,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",89
742.227400,0.025600,,,,,,,,,,,,,"cudaLaunchKernel",90
742.248949,0.009216,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",90
742.254000,0.023500,,,,,,,,,,,,,"cudaLaunchKernel",91
742.273365,0.009215,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",91
742.278500,0.023500,,,,,,,,,,,,,"cudaLaunchKernel",92
742.297364,0.009248,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",92
742.303000,0.046900,,,,,,,,,,,,,"cudaLaunchKernel",93
742.345235,0.009248,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",93
742.351000,0.022000,,,,,,,,,,,,,"cudaLaunchKernel",94
742.370739,0.009216,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",94
742.374000,0.021700,,,,,,,,,,,,,"cudaLaunchKernel",95
742.392595,0.009215,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",95
742.396700,0.020500,,,,,,,,,,,,,"cudaLaunchKernel",96
742.413874,0.009248,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",96
742.418200,0.042100,,,,,,,,,,,,,"cudaLaunchKernel",97
742.456081,0.009280,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",97
742.461500,0.022600,,,,,,,,,,,,,"cudaLaunchKernel",98
742.480529,0.009216,1,1,1,1,1,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",98
742.484800,0.024800,,,,,,,,,,,,,"cudaDeviceSynchronize",99
