==20724== NVPROF is profiling process 20724, command: runnable.exe
==20724== Profiling application: runnable.exe
==20724== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Name","Correlation_ID"
ms,us,,,,,,,,B,B,,,,,
459.018800,30.900000,,,,,,,,,,,,,"cudaLaunchKernel",74
459.044770,9.664000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",74
459.051500,25.300000,,,,,,,,,,,,,"cudaLaunchKernel",75
459.072514,9.599000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",75
459.078200,22.900000,,,,,,,,,,,,,"cudaLaunchKernel",76
459.096801,9.632000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",76
459.102500,22.600000,,,,,,,,,,,,,"cudaLaunchKernel",77
459.121760,9.600000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",77
459.126000,21.300000,,,,,,,,,,,,,"cudaLaunchKernel",78
459.142912,9.664000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",78
459.148300,41.900000,,,,,,,,,,,,,"cudaLaunchKernel",79
459.182496,9.600000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",79
459.192000,21.100000,,,,,,,,,,,,,"cudaLaunchKernel",80
459.211647,9.632000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",80
459.213800,16.000000,,,,,,,,,,,,,"cudaLaunchKernel",81
459.226975,9.600000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",81
459.230400,12.800000,,,,,,,,,,,,,"cudaLaunchKernel",82
459.241951,9.631000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",82
459.243800,12.500000,,,,,,,,,,,,,"cudaLaunchKernel",83
459.255742,9.600000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",83
459.256800,12.300000,,,,,,,,,,,,,"cudaLaunchKernel",84
459.268094,9.600000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",84
459.269600,14.700000,,,,,,,,,,,,,"cudaLaunchKernel",85
459.283326,9.568000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",85
459.284800,12.100000,,,,,,,,,,,,,"cudaLaunchKernel",86
459.296158,9.631000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",86
459.297400,29.200000,,,,,,,,,,,,,"cudaLaunchKernel",87
459.325373,9.600000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",87
459.327100,12.500000,,,,,,,,,,,,,"cudaLaunchKernel",88
459.339069,9.632000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",88
459.340100,12.100000,,,,,,,,,,,,,"cudaLaunchKernel",89
459.351741,9.599000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",89
459.352700,17.400000,,,,,,,,,,,,,"cudaLaunchKernel",90
459.367612,9.665000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",90
459.370600,12.800000,,,,,,,,,,,,,"cudaLaunchKernel",91
459.382236,9.600000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",91
459.383900,12.000000,,,,,,,,,,,,,"cudaLaunchKernel",92
459.395132,9.632000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",92
459.396400,12.000000,,,,,,,,,,,,,"cudaLaunchKernel",93
459.408028,9.631000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",93
459.408900,12.700000,,,,,,,,,,,,,"cudaLaunchKernel",94
459.421052,9.599000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",94
459.422100,14.800000,,,,,,,,,,,,,"cudaLaunchKernel",95
459.434907,9.600000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",95
459.437700,19.500000,,,,,,,,,,,,,"cudaLaunchKernel",96
459.453659,9.632000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",96
459.458200,58.200000,,,,,,,,,,,,,"cudaLaunchKernel",97
459.506938,9.600000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",97
459.518600,25.000000,,,,,,,,,,,,,"cudaLaunchKernel",98
459.539834,9.663000,2,2,1,5,5,1,28,0,0,"NVIDIA GeForce MX250 (0)","1","7","convolution_base(float*, float*, float*, int, int, int, int)",98
459.544300,29.100000,,,,,,,,,,,,,"cudaDeviceSynchronize",99
